hotel_name,rating,description,address,url,city,latitude,longitude
Best Western Plus Le Lavarin Avignon,8.2,"The Best Western Hôtel du Lavarin is located in Avignon, 2.5 km from the ramparts, the Palais des Papes and the Pont d'Avignon. A fitness room and an indoor swimming pool are also available on site, exclusively for adults.

The hotel offers comfortable, air-conditioned rooms with free Wi-Fi access.

Breakfast and other meals are served with a taste of Provence, in the restaurant, patio or garden. The restaurant is open from Monday to Friday for lunch and dinner and on Saturday evenings. Please note that catering is not available outside the restaurant's opening days and hours.

The hotel's garden features olive and plane trees and a private outdoor swimming pool. Free, secure, enclosed parking is available on site, with 4 electric charging points.

The hotel is a 5-minute bus ride from the TGV train station (bus no. 30) and a 15-minute bus ride from Avignon city centre. The bus stop is 50 metres from the hotel. The Gardon gorges, the Pont du Gard and Mont Ventoux are a 30-minute drive away.","1715 Chemin du Lavarin, 84000 Avignon, France",https://www.booking.com/hotel/fr/hotellelavarin.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKPh_bQBsACAdICJDEyMTM0YWZiLTg5NjUtNDY4MS1iZjExLTg4NmNiM2Y5OWE2ZNgCAeACAQ&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=12&hpos=12&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780319120&srpvid=f0df5c07a3250045&type=total&ucfs=1&,Avignon,43.922757658189205,4.804295003414154
ApartHotel Sainte-Marthe,8.1,"Enjoy a comfortable stay at Apart’Hotel Sainte-Marthe and feel right at home. We offer double, triple, quadruple, and six-person rooms with air conditioning, equipped kitchenettes, bathrooms, TVs, and high-speed Wi-Fi.  The icing on the cake: some rooms have private balconies and facilities adapted for people with reduced mobility.
The residence is open all year round and is ideally located close to transport links and a stone's throw from the historic center of Avignon.
The continental buffet breakfast is popular with our guests and is served from 7:30 a.m. to 10:00 a.m. every morning.
Our advantages:
•    Location 
•    Private and secure parking (additional charge – electric charging stations available) or public parking a 5-minute walk away
•    Continental breakfast buffet (additional charge)
•    Terrace with unique views of the Palais des Papes, the ramparts, and the university
•    Private balcony for some rooms
•    Fully equipped kitchenette (dishes, hotplates, refrigerator, microwave)
•    High-speed Wi-Fi 
•    TV
•    Bathrooms
•    Air-conditioned gym (free)
•    Rooms accessible to people with reduced mobility
•    Laundromat on the ground floor
•    Supermarket at the foot of the residence
•    Restaurants nearby
•    Secure bike storage on the ground floor
•    Bus stops and free Orizo shuttle in front of the residence","6 Route de Lyon , 84000 Avignon, France",https://www.booking.com/hotel/fr/ra-c-sidence-sainte-marthe.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKPh_bQBsACAdICJDEyMTM0YWZiLTg5NjUtNDY4MS1iZjExLTg4NmNiM2Y5OWE2ZNgCAeACAQ&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=11&hpos=11&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780319120&srpvid=f0df5c07a3250045&type=total&ucfs=1&,Avignon,43.94989513805674,4.819863885641098
Auberge de jeunesse HI Avignon,8.1,"Auberge de jeunesse HI Avignon in Avignon offers air-conditioned rooms with private or shared bathrooms. Each room includes a shower, wardrobe, and free WiFi.","17 Rue de la République, 84000 Avignon, France",https://www.booking.com/hotel/fr/auberge-de-jeunesse-hi-avignon.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKPh_bQBsACAdICJDEyMTM0YWZiLTg5NjUtNDY4MS1iZjExLTg4NmNiM2Y5OWE2ZNgCAeACAQ&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=10&hpos=10&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780319120&srpvid=f0df5c07a3250045&type=total&ucfs=1&,Avignon,43.9476227,4.8059782
"Logement climatisé rénové avec cour, Parking gratuit, Proche Festival et remparts",,"Logement climatisé rénové avec cour, Parking gratuit, Proche Festival et remparts in Avignon offers a one-bedroom apartment with a balcony, living room, and a fully equipped kitchen. The property includes air-conditioning, a washing machine, and a TV.","14 Rue Edmond Rostand, 84000 Avignon, France",https://www.booking.com/hotel/fr/logement-a-proximite-des-remparts-climatise.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKPh_bQBsACAdICJDEyMTM0YWZiLTg5NjUtNDY4MS1iZjExLTg4NmNiM2Y5OWE2ZNgCAeACAQ&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=9&hpos=9&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780319120&srpvid=f0df5c07a3250045&type=total&ucfs=1&,Avignon,43.952503688356,4.82204038610819
Premiere Classe Avignon Courtine Gare TGV,5.8,"Set 1 km from Avignon Train Station, this hotel is 6 km from the city centre. It offers contemporary en suite rooms featuring an LCD TV with satellite channels.

Premiere Classe Avignon Courtine Gare TGV - Courtine Gare serves a buffet breakfast in the colourful breakfast room. Additional facilities at this hotel include free Wi-Fi access and free private parking.

The hotel is a 20-minute drive from both exit 24 on the A7 motorway and Avignon-Caumont Airport. Just 50 metres from the property, you will also find a bus stop with direct links to the city centre.","Zac de Courtine -255 Chemin de Ramatuelle, 84000 Avignon, France",https://www.booking.com/hotel/fr/premiere-classe-avignon-courtine.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKPh_bQBsACAdICJDEyMTM0YWZiLTg5NjUtNDY4MS1iZjExLTg4NmNiM2Y5OWE2ZNgCAeACAQ&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=8&hpos=8&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780319120&srpvid=f0df5c07a3250045&type=total&ucfs=1&,Avignon,43.930206713124925,4.790328741073608
Mercure Avignon TGV Hotel & Spa,8.6,"The Mercure Avignon TGV Hotel & Spa welcomes you to Avignon, 600m from the TGV station and less than 10 minutes by car from the city center, its central train station and the Palais des Papes. The hotel offers free WiFi access.

Guest rooms feature a satellite TV and the bathrooms have a large shower. The hotel also offers rooms with access for guests with reduced mobility.

A breakfast buffet is served daily and guests can enjoy a drink in the hotel’s bar.

Guests can visit the Pont d'Avignon, 4 km away. Free private parking is available on site.","2 Rue Mère Térésa, 84000 Avignon, France",https://www.booking.com/hotel/fr/expresshiavignon.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKPh_bQBsACAdICJDEyMTM0YWZiLTg5NjUtNDY4MS1iZjExLTg4NmNiM2Y5OWE2ZNgCAeACAQ&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=7&hpos=7&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780319120&srpvid=f0df5c07a3250045&type=total&ucfs=1&,Avignon,43.92929,4.784118000000035
Appartement intra-muros bien situé et agréable à proximité des théâtres,8.7,"Appartement intra-muros bien situé et agréable à proximité des théâtres in Avignon offers free WiFi, a recently renovated ground-floor unit, and a private entrance. The apartment includes a fully equipped kitchen with a coffee machine, microwave, and oven.","13 Rue Petite Franche, 84000 Avignon, France",https://www.booking.com/hotel/fr/appartement-intra-muros-bien-situe-et-agreable.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKPh_bQBsACAdICJDEyMTM0YWZiLTg5NjUtNDY4MS1iZjExLTg4NmNiM2Y5OWE2ZNgCAeACAQ&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=6&hpos=6&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780319120&srpvid=f0df5c07a3250045&type=total&ucfs=1&,Avignon,43.946499037947,4.81311641849
Appartement relax et moderne climatisé,,"Appartement relax et moderne climatisé in Avignon offers a spacious apartment with two bedrooms and one bathroom. The property includes a terrace and free WiFi, ensuring a comfortable stay.","8 Boulevard Marcel Combe, 84000 Avignon, France",https://www.booking.com/hotel/fr/appartement-relax-et-moderne-climatise.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKPh_bQBsACAdICJDEyMTM0YWZiLTg5NjUtNDY4MS1iZjExLTg4NmNiM2Y5OWE2ZNgCAeACAQ&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=5&hpos=5&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780319120&srpvid=f0df5c07a3250045&type=total&ucfs=1&,Avignon,43.952655,4.832933
Elegant Renovated Apartment in Avignon,,"Elegant Renovated Apartment in Avignon offers a spacious apartment in Avignon city centre. The property features one bedroom and one bathroom, ensuring comfort for all guests.","1 er 75 Rue Carreterie, 84000 Avignon, France",https://www.booking.com/hotel/fr/elegant-renovated-apartment-in-avignon.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKPh_bQBsACAdICJDEyMTM0YWZiLTg5NjUtNDY4MS1iZjExLTg4NmNiM2Y5OWE2ZNgCAeACAQ&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=4&hpos=4&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780319120&srpvid=f0df5c07a3250045&type=total&ucfs=1&,Avignon,43.9509343,4.8146949
ibis budget Avignon Centre,8.0,"ibis budget Avignon Centre is located in Avignon, a 30-minute drive from Orange and Pont du Gard. Free WiFi access is available. The Papal Palace is 1.3 km away.

Each air-conditioned room features a TV with cable and satellite channels. Offering a bath or shower, the private bathroom also comes with free toiletries. You can enjoy a city view and garden view from the room.

At ibis budget Avignon Centre you will find a 24-hour front desk, a terrace and a bar. Other facilities offered at the property include a shared lounge and a vending machine.

The hotel is 600 metres from Avignon Central Station and 4 km from Avignon TGV Train Station. Marseille Provence Airport is 83 km away. A paid public parking is available 100 metres away while a free public parking is located 200 metres from the hotel. Private, paid parking must be reserved with the hotel.","8, boulevard Saint Dominique, 84000 Avignon, France",https://www.booking.com/hotel/fr/ibis-budget-avignon-centre.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKPh_bQBsACAdICJDEyMTM0YWZiLTg5NjUtNDY4MS1iZjExLTg4NmNiM2Y5OWE2ZNgCAeACAQ&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=3&hpos=3&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780319120&srpvid=f0df5c07a3250045&type=total&ucfs=1&,Avignon,43.943756311974205,4.7981523644180015
Appartement lumineux et calme avec terrasse,9.0,"Appartement lumineux et calme avec terrasse in Avignon offers a spacious apartment with one bedroom, a living room, and a sun terrace. The property includes a balcony and parquet floors, ensuring a comfortable stay.","Avenue des Deux Routes, 84000 Avignon, France",https://www.booking.com/hotel/fr/appartement-lumineux-et-calme-avec-terrasse.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKPh_bQBsACAdICJDEyMTM0YWZiLTg5NjUtNDY4MS1iZjExLTg4NmNiM2Y5OWE2ZNgCAeACAQ&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=2&hpos=2&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780319120&srpvid=f0df5c07a3250045&type=total&ucfs=1&,Avignon,43.933245056994,4.804984221866
Hôtel Le Bristol,8.3,"Ideally located inside the ramparts in the centre of Avignon, Hôtel Le Bristol offers air-conditioned rooms, a bar, free WiFi and a shared lounge. There is also a 24-hour front desk and a concierge service.

Just a 15-minute walk to the Palais des Papes, the rooms are equipped with a desk, a flat-screen TV and a private bathroom.

Guests at Hôtel Le Bristol can enjoy a buffet breakfast.

The nearest airport is Avignon-Provence Airport, 9 km from Hôtel Le Bristol.","44 Cours Jean Jaurès, 84000 Avignon, France",https://www.booking.com/hotel/fr/hotel-bristol-avignon.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSDNYBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKPh_bQBsACAdICJDEyMTM0YWZiLTg5NjUtNDY4MS1iZjExLTg4NmNiM2Y5OWE2ZNgCAeACAQ&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780319120&srpvid=f0df5c07a3250045&type=total&ucfs=1&,Avignon,43.944032127814744,4.80533167719841
